Mois;heures;Branche Nom;Somme de Auxiliaire de Chauffage;Somme de Chauffage;Somme de Eclairage Public;Somme de Climatisation;Somme de Lave-Linge;Somme de Lave-vaisselle;Somme de Sèche-linge;Somme de Réfrigérateurs et combinés;Somme de Congélateurs;Somme de Télévisions;Somme de Lecteurs DVD;Somme de Magnétoscopes;Somme de Ordinateurs fixes, secondaires et portables;Somme de Décodeurs, TNT, Satellite et TV ADSL;Somme de Imprimantes;Somme de Boxs et modems;Somme de Téléphones fixes;Somme de Chaîne-Hifi;Somme de Consoles de jeux;Somme de Grille Pain;Somme de Bouilloires électriques;Somme de Cafetières filtres / Machine à expresso;Somme de Micro-ondes;Somme de Mini-four;Somme de Friteuses;Somme de Hottes;Somme de Cuisinières;Somme de Aspirateur;Somme de Fers à repasser / Centrales vapeures;Somme de Ordinateurs;Somme de Imprimantes / Photocopieurs / Scanners;Somme de Serveurs;Somme de Faxs;Somme de Traceurs;Somme de Cuisson;Somme de Electroménager;Somme de Froid Alimentaire;Somme de Process;Somme de Energie;Somme de Agriculture;Somme de Pertes;Somme de Autres (Inconnu);Somme de ECS;Somme de Eclairage
5;12;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;12;Tertiaire - HCO;1,80E-05;0;0;0,002359301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001426632;0;0;0;0;0;0;0;0,000411762;0;0,00037336;0,000593627;0;0;0,000473497;0,00031109;0,000344555;0,000925895
5;12;Tertiaire - SAN;5,70E-05;0;0;0,01698828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001402241;0;0;0;0;0;0;0;0,00047319;0;0,001483009;0,000785974;0;0;0,001952498;0,001124507;0,000692889;0,004885747
5;12;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000128243;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000649065;0,00865004;0,000494072;0
5;12;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,77E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000323556;0,004492179;7,24E-05;0
5;13;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00794034;0;0,002031272;0,000825505;0,001821324;0;0
5;13;IND Agroalimentaires;0;0,000378292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005196543;0;0;0,000400758;6,22E-06;0;0,000144069
5;13;IND Chimie & matériaux plastiques ;0;1,88E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022606947;0;0;0,001729772;0,001667052;0;0,000418246
5;13;IND Composants électriques et électroniques;0;0,00040489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016937245;0;0;0,001419361;0,001298854;0;0,001635595
5;13;IND Construction Mécanique;0;4,80E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001391876;0;0;0,000114929;3,98E-05;0;0,000162228
5;13;IND Construction navale et aéronautique, armement;0;0,000240625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0044639;0;0;0,000417422;0,000817507;0;0,000441146
5;13;IND Équipement de transport ;0;4,56E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001624192;0;0;0,000133191;4,44E-05;0;0,000188532
5;13;IND Fonderie, travail des métaux;0;0,000164436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005258212;0;0;0,000406685;0,000154101;0;0,00023303
5;13;IND Minerai, métal ferreux/non ferreux ;0;8,78E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001927107;0;0;0,000141788;4,14E-05;0;4,83E-05
5;13;IND Papier;0;0,00023225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002581941;0;0;0,000204101;4,82E-05;0;5,33E-05
5;13;IND Parachimie, industrie pharmaceutique;0;0,000861892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015280676;0;0;0,001310349;0,001481377;0;0,001095326
5;13;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;13;Résidence Principale;0,000877374;0;0;0,01047178;0,016926031;0,009303823;0,006459893;0,022137466;0,013302517;0,012677722;0,001209429;0;0,011864;0,002892637;0,00094264;0,001866432;0;0,002185844;0,001586192;0,000156538;0,000282273;0,002404212;0,010929329;0,007525385;0,001177879;0,000703351;0,059063595;0,001284324;0,001670586;0;0;0;0;0;0;0;0;0;0;0;0,017457531;0,028068167;0,008243515;0,013180368
5;13;Résidence Secondaire;0,000256511;0;0;0;0,000313081;0,000191852;9,76E-05;0,001156082;0,000210816;0,000618731;8,50E-06;0;0;0;0;0;0,000620035;9,87E-06;5,69E-06;3,92E-06;1,48E-05;0,000219557;0,000200711;9,81E-05;3,42E-05;4,56E-05;0,003057358;5,52E-05;3,38E-05;0;0;0;0;0;0;0;0;0;0;0;0,000699405;0,001492649;0,0005459;0,000700924
5;13;SPE Matériaux de construction;0;0,012446899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000871283;0;0;0
5;13;SPE Verre;0;0,002277363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000159415;0;0;0
5;13;Tertiaire - ADM-BUR;1,91E-05;0;0;0,028689115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001070644;0;0;0,011282255;0,005227393;0,003145815;0;0;0,000430732;0,000434665;0,004917474;0,014480448;0;0;0,006385806;0,008092015;0,000277203;0,013158921
5;13;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003803004;0,054328628;0;0
5;13;Tertiaire - CHR;0,000588091;0;0;0,018342642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015724301;0;0;0;0;0;0;0;0,001233489;0,001141991;0,004477442;0,000517047;0;0;0,003684988;0,001874449;0,001085687;0,00765755
5;13;Tertiaire - COM;0,000589847;0;0;0,021164231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000972857;0;0;0;0;0;0;0;0,000338049;0;0,006056404;0,002098147;0;0;0,004135015;0,00334434;0,000376308;0,024131461
5;13;Tertiaire - ENS;2,01E-05;0;0;0,001764302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002029058;0;0;0,000712707;0,000162022;0,000169233;0;0;0,00037654;0;0,000978954;0;0;0;0,000916829;0,000380039;0,000347751;0,006156852
5;13;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;13;Tertiaire - HCO;1,80E-05;0;0;0,002410689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001426632;0;0;0;0;0;0;0;0,000411762;0;0,000456942;0,000593627;0;0;0,000480208;0,00031109;0,0003101;0,000921255
5;13;Tertiaire - SAN;5,70E-05;0;0;0,017191271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001402241;0;0;0;0;0;0;0;0,00047319;0;0,001815002;0,000785974;0;0;0,00198453;0,001124507;0,0006236;0,004877649
5;13;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,11E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000639506;0,00865004;0,000444665;0
5;13;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,85E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000320306;0,004492179;6,51E-05;0
5;14;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00794034;0;0,002031272;0,000825505;0,001821324;0;0
5;14;IND Agroalimentaires;0;0,000378292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005196543;0;0;0,000400758;6,22E-06;0;0,000144069
5;14;IND Chimie & matériaux plastiques ;0;1,88E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022606947;0;0;0,001729772;0,001667052;0;0,000418246
5;14;IND Composants électriques et électroniques;0;0,00040489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016937245;0;0;0,001419361;0,001298854;0;0,001635595
5;14;IND Construction Mécanique;0;4,80E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001391876;0;0;0,000114929;3,98E-05;0;0,000162228
5;14;IND Construction navale et aéronautique, armement;0;0,000240625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0044639;0;0;0,000417422;0,000817507;0;0,000441146
5;14;IND Équipement de transport ;0;4,56E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001624192;0;0;0,000133191;4,44E-05;0;0,000188532
5;14;IND Fonderie, travail des métaux;0;0,000164436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005258212;0;0;0,000406685;0,000154101;0;0,00023303
5;14;IND Minerai, métal ferreux/non ferreux ;0;8,78E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001927107;0;0;0,000141788;4,14E-05;0;4,83E-05
5;14;IND Papier;0;0,00023225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002581941;0;0;0,000204101;4,82E-05;0;5,33E-05
5;14;IND Parachimie, industrie pharmaceutique;0;0,000861892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015280676;0;0;0,001310349;0,001481377;0;0,001095326
5;14;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;14;Résidence Principale;0,000877374;0;0;0,010455257;0,016115593;0,014214302;0,010948972;0,021245607;0,013302517;0,024739963;0,001230034;0;0,012063721;0,002837009;0,00094264;0,001866432;0;0,002107778;0,001586192;0,000879853;0,000395182;0,002601573;0,005250971;0,003007034;0,000344581;0,000227674;0,029001951;0,000640793;0,001707333;0;0;0;0;0;0;0;0;0;0;0;0,016564324;0,028068167;0,018318923;0,011655776
5;14;Résidence Secondaire;0,000256511;0;0;0;0,00029809;0,000293109;0,000165359;0,001109506;0,000210816;0,001207423;8,65E-06;0;0;0;0;0;0,000620035;9,51E-06;5,69E-06;2,20E-05;2,08E-05;0,00023758;9,64E-05;3,92E-05;1,00E-05;1,48E-05;0,001501252;2,75E-05;3,45E-05;0;0;0;0;0;0;0;0;0;0;0;0,000666008;0,001492649;0,001213111;0,000619847
5;14;SPE Matériaux de construction;0;0,012446899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000871283;0;0;0
5;14;SPE Verre;0;0,002277363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000159415;0;0;0
5;14;Tertiaire - ADM-BUR;1,91E-05;0;0;0,030962719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000962376;0;0;0,013287578;0,005762969;0,003145815;0;0;0,000430732;0,000555822;0,004535329;0,014480448;0;0;0,006831813;0,008092015;0,000616006;0,014746401
5;14;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003803004;0,054328628;0;0
5;14;Tertiaire - CHR;0,000588091;0;0;0,0182243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014134203;0;0;0;0;0;0;0;0,001233489;0,001460308;0,004129493;0,000517047;0;0;0,003654988;0,001874449;0,002412637;0,007640094
5;14;Tertiaire - COM;0,000589847;0;0;0,02106791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000874478;0;0;0;0;0;0;0;0,000338049;0;0,005585752;0,002098147;0;0;0,004118913;0,00334434;0,00083624;0,024106856
5;14;Tertiaire - ENS;2,01E-05;0;0;0,001917928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001823873;0;0;0,000812222;0,000177661;0,000169233;0;0;0,00037654;0;0,000902878;0;0;0;0,000997701;0,000380039;0,00077278;0,006899609
5;14;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;14;Tertiaire - HCO;1,80E-05;0;0;0,002406885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001282366;0;0;0;0;0;0;0;0,000411762;0;0,000421433;0,000593627;0;0;0,000486429;0,00031109;0,00068911;0,000814692
5;14;Tertiaire - SAN;5,70E-05;0;0;0,01708073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001260441;0;0;0;0;0;0;0;0,00047319;0;0,001673955;0,000785974;0;0;0,002009997;0,001124507;0,001385779;0,004872675
5;14;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00023098;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000690841;0,00865004;0,000988144;0
5;14;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000103846;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000331856;0,004492179;0,000144775;0
5;15;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00794034;0;0,002031272;0,000825505;0,001821324;0;0
5;15;IND Agroalimentaires;0;0,000378292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005196543;0;0;0,000400758;6,22E-06;0;0,000144069
5;15;IND Chimie & matériaux plastiques ;0;1,88E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022606947;0;0;0,001729772;0,001667052;0;0,000418246
5;15;IND Composants électriques et électroniques;0;0,00040489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016937245;0;0;0,001419361;0,001298854;0;0,001635595
5;15;IND Construction Mécanique;0;4,80E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001391876;0;0;0,000114929;3,98E-05;0;0,000162228
5;15;IND Construction navale et aéronautique, armement;0;0,000240625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0044639;0;0;0,000417422;0,000817507;0;0,000441146
5;15;IND Équipement de transport ;0;4,56E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001624192;0;0;0,000133191;4,44E-05;0;0,000188532
5;15;IND Fonderie, travail des métaux;0;0,000164436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005258212;0;0;0,000406685;0,000154101;0;0,00023303
5;15;IND Minerai, métal ferreux/non ferreux ;0;8,78E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001927107;0;0;0,000141788;4,14E-05;0;4,83E-05
5;15;IND Papier;0;0,00023225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002581941;0;0;0,000204101;4,82E-05;0;5,33E-05
5;15;IND Parachimie, industrie pharmaceutique;0;0,000861892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015280676;0;0;0,001310349;0,001481377;0;0,001095326
5;15;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;15;Résidence Principale;0,000877374;0;0;0,008092699;0,01157521;0,009124528;0,009197136;0,020891465;0,013302517;0,021121291;0,001206695;0;0,01206449;0,002837009;0,00094264;0,001866432;0;0,002060938;0,001586192;0,000188926;0,000507457;0,001183519;0,001886012;0,00086414;0,000165763;0,000138231;0,011899987;0,000566855;0,003250911;0;0;0;0;0;0;0;0;0;0;0;0,013701271;0,028068167;0,016487031;0,013778832
5;15;Résidence Secondaire;0,000256511;0;0;0;0,000214107;0,000188154;0,000138901;0,001091012;0,000210816;0,001030816;8,48E-06;0;0;0;0;0;0,000620035;9,30E-06;5,69E-06;4,73E-06;2,67E-05;0,000108081;3,46E-05;1,13E-05;4,81E-06;8,97E-06;0,000615989;2,44E-05;6,57E-05;0;0;0;0;0;0;0;0;0;0;0;0,000559739;0,001492649;0,0010918;0,00073275
5;15;SPE Matériaux de construction;0;0,012446899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000871283;0;0;0
5;15;SPE Verre;0;0,002277363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000159415;0;0;0
5;15;Tertiaire - ADM-BUR;1,91E-05;0;0;0,032630795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000601485;0;0;0,014291915;0,006031204;0,003145815;0;0;0,000430732;0,000259385;0,004238203;0,014480448;0;0;0,007081229;0,008092015;0,000554406;0,016384891
5;15;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003803004;0,054328628;0;0
5;15;Tertiaire - CHR;0,000588091;0;0;0,017746772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,008833877;0;0;0;0;0;0;0;0,001233489;0,000681479;0,003858955;0,000517047;0;0;0,003160194;0,001874449;0,002171373;0,007640094
5;15;Tertiaire - COM;0,000589847;0;0;0,020562231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000546549;0;0;0;0;0;0;0;0,000338049;0;0,005219809;0,002098147;0;0;0,004029091;0,00334434;0,000752616;0,024106856
5;15;Tertiaire - ENS;2,01E-05;0;0;0,002035147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00113992;0;0;0,000922466;0,000194986;0,000169233;0;0;0,00037654;0;0,000843728;0;0;0;0,001011073;0,000380039;0,000695502;0,007666232
5;15;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;15;Tertiaire - HCO;1,80E-05;0;0;0,001863005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000801479;0;0;0;0;0;0;0;0,000411762;0;0,000393823;0,000593627;0;0;0,000418327;0,00031109;0,000620199;0,000963085
5;15;Tertiaire - SAN;5,70E-05;0;0;0,016586868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000787776;0;0;0;0;0;0;0;0,00047319;0;0,001564289;0,000785974;0;0;0,001924963;0,001124507;0,001247201;0,004872675
5;15;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,96E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000671228;0,00865004;0,000889329;0
5;15;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,23E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000325134;0,004492179;0,000130298;0
5;16;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00794034;0;0,002031272;0,000825505;0,001821324;0;0
5;16;IND Agroalimentaires;0;0,000378292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005196543;0;0;0,000400758;6,22E-06;0;0,000144069
5;16;IND Chimie & matériaux plastiques ;0;1,88E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022606947;0;0;0,001729772;0,001667052;0;0,000418246
5;16;IND Composants électriques et électroniques;0;0,00040489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016937245;0;0;0,001419361;0,001298854;0;0,001635595
5;16;IND Construction Mécanique;0;4,80E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001391876;0;0;0,000114929;3,98E-05;0;0,000162228
5;16;IND Construction navale et aéronautique, armement;0;0,000240625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0044639;0;0;0,000417422;0,000817507;0;0,000441146
5;16;IND Équipement de transport ;0;4,56E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001624192;0;0;0,000133191;4,44E-05;0;0,000188532
5;16;IND Fonderie, travail des métaux;0;0,000164436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005258212;0;0;0,000406685;0,000154101;0;0,00023303
5;16;IND Minerai, métal ferreux/non ferreux ;0;8,78E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001927107;0;0;0,000141788;4,14E-05;0;4,83E-05
5;16;IND Papier;0;0,00023225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002581941;0;0;0,000204101;4,82E-05;0;5,33E-05
5;16;IND Parachimie, industrie pharmaceutique;0;0,000861892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015280676;0;0;0,001310349;0,001481377;0;0,001095326
5;16;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;16;Résidence Principale;0,000877374;0;0;0,007481963;0,012574283;0,004821304;0,005474486;0,021363593;0,013302517;0,01509017;0,001209429;0;0,012516413;0,002781382;0,00094264;0,001866432;0;0,002049228;0,001586192;0;0,000190297;0,000681338;0,001828306;0,00052127;0,00012039;9,76E-05;0,009462269;0,00057507;0,002998968;0;0;0;0;0;0;0;0;0;0;0;0,011775617;0,028068167;0,004579731;0,015162311
5;16;Résidence Secondaire;0,000256511;0;0;0;0,000232586;9,94E-05;8,27E-05;0,001115668;0,000210816;0,000736469;8,50E-06;0;0;0;0;0;0,000620035;9,25E-06;5,69E-06;0;1,00E-05;6,22E-05;3,36E-05;6,80E-06;3,50E-06;6,33E-06;0,000489803;2,47E-05;6,06E-05;0;0;0;0;0;0;0;0;0;0;0;0,000467421;0,001492649;0,000303278;0,000806323
5;16;SPE Matériaux de construction;0;0,012446899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000871283;0;0;0
5;16;SPE Verre;0;0,002277363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000159415;0;0;0
